id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST001271,23,230,98,52,151,22,28,42,76,42.7,1.6,3.73,7.9,64.4,100,25724,20.8,20,0.1,5,6.4,14.0,86,19.9,520,338,0,41,costa
EST001272,8,63,3,19,10,5,19,90,171,0.3,0.58,1.4,8.6,37.6,21,100,0.0,4212,16.0,1206,53.3,17.2,81,8.7,172,212,467,41,costa
EST001273,38,214,81,34,84,21,7,35,97,29.0,1.59,4.16,16.0,65.3,56,35248,13.4,3423,1.6,228,0.0,18.8,55,12.1,378,418,0,41,interior
EST001274,57,180,79,45,96,24,14,37,45,26.8,0.87,3.18,14.0,78.6,97,41355,25.3,1830,0.1,146,0.0,18.7,45,19.1,625,400,0,35,costa
EST001275,15,115,59,60,55,20,77,83,106,2.5,0.29,1.52,7.3,79.6,77,32470,2.1,20,0.1,80,15.8,19.2,53,12.7,523,567,596,24,interior
EST001276,54,180,121,38,110,30,13,62,98,31.9,1.2,2.95,16.0,79.6,38,26566,24.5,2393,1.2,5,13.6,23.3,65,9.3,368,375,0,17,interior
EST001277,52,192,78,52,129,30,28,51,47,29.3,1.46,3.49,2.1,60.0,44,39967,24.9,20,0.3,5,0.0,22.0,77,11.8,281,436,0,43,costa
EST001278,23,39,84,45,33,19,56,73,70,5.1,0.85,1.53,12.6,73.4,100,21945,8.3,6697,0.1,516,29.2,19.7,47,26.5,792,464,4,33,costa
EST001279,36,106,51,9,79,22,36,73,167,2.5,0.1,1.17,6.7,66.2,40,29871,13.0,3425,8.1,352,34.3,26.3,59,23.4,519,565,369,25,costa
EST001280,34,41,35,29,106,21,75,114,145,1.2,1.27,0.35,0.5,63.7,52,28751,3.6,4516,0.1,93,30.0,18.8,73,20.8,690,569,488,21,interior
EST001281,54,189,127,43,104,33,12,29,129,33.9,0.99,2.36,5.1,54.2,40,24988,18.8,3967,0.1,5,0.0,21.6,75,8.8,542,359,0,54,interior
EST001282,2,59,27,13,40,7,5,125,153,11.2,0.36,1.59,14.0,43.0,0,10332,0.0,1320,9.2,1085,42.2,18.5,56,5.9,120,377,540,0,costa
EST001283,49,107,131,73,110,29,14,54,59,36.1,1.23,5.05,9.1,73.8,44,48121,19.1,3760,0.1,5,0.0,20.9,49,16.1,537,477,35,51,interior
EST001284,39,154,101,53,99,25,28,34,80,45.3,1.44,4.1,16.1,75.2,75,17284,20.1,2134,0.1,5,0.0,17.5,76,20.6,477,387,0,53,costa
EST001285,61,208,124,37,88,19,22,25,84,0.0,1.5,2.27,18.5,67.8,61,51755,9.3,8044,1.6,155,6.2,20.2,34,19.6,928,438,722,29,interior
EST001286,34,235,148,65,110,25,20,28,77,7.6,1.79,2.82,0.5,78.1,81,63088,15.6,6359,7.2,5,1.7,19.3,26,19.0,1400,365,333,70,costa
EST001287,7,21,4,13,54,2,5,96,219,0.0,0.1,1.76,15.4,42.5,34,5631,9.4,20,11.4,1306,63.0,18.8,60,8.3,344,339,246,26,costa
EST001288,55,285,104,61,118,29,5,19,29,4.8,1.07,1.86,3.9,74.9,84,58496,8.0,4552,12.7,5,0.0,13.2,45,21.2,788,421,678,80,costa
EST001289,34,92,66,33,47,11,27,66,151,7.2,0.69,0.56,2.0,62.7,90,43168,9.2,3243,12.8,649,11.2,22.4,62,23.7,739,424,144,37,costa
EST001290,5,10,25,3,29,9,44,93,197,0.8,0.34,0.1,20.8,52.2,10,16128,0.7,3234,10.0,719,68.0,17.6,64,6.7,212,396,266,14,costa
EST001291,8,62,3,3,45,2,5,73,166,0.0,0.1,0.25,16.3,46.0,0,10584,5.2,20,17.2,1047,47.6,17.9,93,17.4,160,382,110,3,costa
EST001292,47,231,143,48,118,24,10,9,34,6.7,1.1,4.52,0.5,76.9,84,62946,13.8,11051,11.9,5,4.8,17.7,37,25.2,1296,340,622,54,costa
EST001293,2,10,10,12,54,7,14,91,178,4.4,0.91,0.42,13.5,48.2,0,100,1.3,20,2.3,800,47.5,14.7,59,9.9,120,377,674,41,interior
EST001294,14,10,3,5,10,9,5,95,154,1.5,0.1,1.04,7.5,48.8,0,172,3.6,20,11.6,843,21.0,15.8,71,13.3,399,406,371,46,interior
EST001295,57,184,57,57,122,35,5,36,87,38.2,1.29,3.21,11.8,70.4,54,22969,23.8,11046,0.1,5,0.0,14.8,79,18.9,537,471,0,39,interior
EST001296,66,220,134,52,105,37,11,26,121,6.5,1.33,2.17,6.0,70.6,100,53609,13.4,5449,15.0,5,0.0,17.2,34,17.6,918,450,568,78,costa
EST001297,43,150,36,27,36,20,53,59,152,12.0,0.52,0.65,7.0,59.1,54,34803,13.6,5159,0.1,64,16.4,24.1,84,17.5,727,439,218,42,interior
EST001298,2,10,10,8,65,2,41,78,183,7.9,0.42,1.08,20.8,43.1,14,100,0.0,20,10.1,1168,44.2,17.9,52,10.8,121,523,191,36,interior
EST001299,2,109,3,14,61,20,5,118,206,0.0,0.1,1.27,21.0,36.4,0,100,0.7,20,24.3,1107,41.3,13.6,54,4.7,326,459,220,3,interior
EST001300,8,43,3,4,21,2,5,79,206,0.1,0.2,0.1,17.9,35.0,0,8277,2.4,20,11.1,1106,57.0,14.6,45,7.9,485,253,0,44,interior
EST001301,2,10,3,3,38,5,9,105,114,2.4,0.1,1.19,11.9,35.0,10,100,0.0,20,11.9,962,44.7,17.6,62,10.1,340,396,0,29,costa
EST001302,52,178,127,44,112,26,12,41,79,41.4,0.96,2.98,5.2,76.0,50,35577,22.6,2721,0.5,661,4.4,13.6,88,16.7,575,345,121,60,interior
EST001303,58,229,115,42,108,40,5,28,94,10.0,1.02,3.99,20.0,57.3,93,45635,15.5,9527,5.0,5,5.4,12.8,42,19.6,1082,410,472,68,interior
EST001304,25,88,60,29,76,15,50,73,113,0.0,0.42,1.37,5.6,63.7,61,42336,7.3,5356,4.4,5,13.9,16.6,64,18.6,732,433,449,36,interior
EST001305,2,10,3,16,55,6,22,88,166,0.0,0.28,0.78,14.2,41.6,0,100,0.0,20,2.9,460,47.2,14.7,84,12.8,345,322,443,54,interior
EST001306,39,126,46,15,56,31,85,83,161,12.7,0.7,1.45,0.5,68.4,3,21919,7.5,4753,7.7,521,18.7,20.2,62,21.5,618,323,312,25,interior
EST001307,65,230,120,59,61,32,18,54,40,15.2,1.23,1.83,5.2,65.0,96,64232,14.6,10943,12.5,17,0.0,15.8,32,25.7,951,507,561,73,costa
EST001308,69,192,116,39,107,32,28,23,63,9.5,1.59,2.01,8.9,64.4,100,57458,12.4,8079,17.1,394,9.3,16.3,26,15.1,804,366,430,85,interior
EST001309,31,171,71,52,128,40,39,32,78,29.7,0.74,3.36,5.4,74.1,50,40149,20.9,1930,0.1,285,1.5,12.8,82,12.3,578,382,275,65,interior
EST001310,31,71,57,27,87,17,66,52,172,12.6,0.6,3.37,1.0,73.8,93,16421,1.6,3566,0.1,5,18.6,14.8,69,14.7,412,462,382,41,interior
EST001311,47,43,78,23,67,14,108,74,96,11.3,0.46,1.29,0.5,69.8,50,33219,15.1,5852,4.8,12,20.2,23.3,78,21.6,853,315,154,20,interior
EST001312,35,161,74,18,85,25,83,89,168,2.3,0.46,0.89,0.5,70.2,46,30847,7.9,4308,12.3,445,19.9,22.2,64,20.1,172,566,901,17,interior
EST001313,40,158,122,41,60,25,73,54,115,2.5,0.2,0.25,0.5,63.4,28,40365,13.1,4233,7.8,5,27.0,17.8,72,25.5,497,639,596,53,costa
EST001314,45,209,164,44,81,26,33,46,69,15.4,1.27,1.86,9.2,61.7,100,54937,18.0,10550,8.0,488,0.0,19.5,43,17.0,1155,471,201,61,interior
EST001315,74,248,93,56,105,32,5,20,117,0.0,1.26,1.12,5.1,49.6,96,30043,15.4,7105,8.2,144,0.0,20.9,49,20.0,693,366,821,50,interior
EST001316,64,219,109,22,117,11,5,30,87,5.8,1.3,2.69,2.7,79.5,74,71786,16.3,12000,11.6,5,11.4,19.7,37,21.6,991,508,275,79,costa
EST001317,4,10,3,14,10,14,26,92,164,1.9,0.61,1.91,20.1,35.3,0,100,0.4,20,13.5,1169,47.9,17.5,83,13.0,497,389,278,23,interior
EST001318,38,147,48,26,74,13,58,61,160,0.0,0.53,0.62,3.6,54.0,39,28867,10.2,4799,5.9,442,36.6,22.8,53,19.4,989,464,174,24,costa
EST001319,29,113,56,23,37,25,75,79,134,12.3,0.45,2.05,0.5,62.0,57,42440,14.1,20,6.7,360,12.1,21.5,69,20.7,507,461,129,0,interior
EST001320,66,194,73,53,112,14,44,20,74,38.5,1.54,2.18,5.0,50.2,84,36851,24.2,3007,6.4,5,21.9,17.3,73,18.5,588,424,0,84,interior
EST001321,18,84,3,23,10,13,5,128,195,5.3,0.29,2.53,18.9,50.9,46,100,2.2,2078,7.9,687,40.3,13.0,61,9.4,232,281,127,24,interior
EST001322,49,147,122,59,64,31,5,40,106,28.2,0.41,3.43,12.4,76.2,22,14361,20.4,6388,3.6,431,0.0,7.9,86,13.9,544,425,0,47,costa
EST001323,51,180,127,52,69,32,14,14,98,47.7,0.96,2.88,13.1,70.6,55,46142,26.9,5721,0.1,42,0.0,18.6,75,15.7,373,446,0,57,costa
EST001324,36,89,106,27,77,25,60,63,164,8.8,0.52,1.91,0.7,54.3,73,13799,5.5,3490,9.2,622,19.8,19.2,57,20.1,609,346,0,24,costa
EST001325,2,70,9,17,36,2,5,104,200,0.0,0.1,0.17,15.6,37.1,31,22918,0.0,20,16.6,1311,64.2,19.2,68,7.5,327,428,360,19,costa
EST001326,39,150,50,57,75,24,67,78,160,0.0,0.72,0.65,6.4,48.3,35,4556,14.8,4226,11.0,5,27.2,25.4,48,16.9,677,462,265,8,costa
EST001327,49,216,127,42,152,26,12,37,102,15.0,1.21,1.82,0.5,90.0,100,46723,20.0,4016,9.4,5,20.9,18.1,35,21.0,1008,453,853,49,interior
EST001328,44,145,18,32,105,11,31,47,182,13.0,0.33,1.16,3.5,49.6,36,16906,6.6,3740,12.4,5,6.3,22.9,70,15.2,527,457,511,35,costa
EST001329,24,32,16,3,56,11,12,88,179,8.9,0.71,0.1,11.2,37.2,24,100,0.8,20,9.1,563,48.8,13.1,51,13.1,406,328,349,37,costa
EST001330,87,211,124,40,91,40,5,8,82,16.8,1.1,1.29,8.9,68.6,82,69367,14.0,10318,11.5,5,13.2,21.4,46,28.0,941,460,719,20,costa
EST001331,15,10,19,21,27,8,19,97,199,3.4,0.18,0.1,17.0,37.1,24,1668,0.0,20,14.6,1039,29.3,15.8,62,8.4,315,314,0,43,costa
EST001332,2,44,3,5,10,5,25,99,159,4.3,0.34,1.07,23.2,39.1,6,100,2.0,20,13.2,1229,30.0,14.9,61,13.3,228,303,491,8,costa
EST001333,32,108,29,16,86,14,66,66,167,5.1,0.65,1.09,6.3,70.9,75,32705,7.0,4986,2.2,638,9.4,22.6,84,18.2,586,607,451,31,interior
EST001334,58,159,77,68,81,27,5,19,55,43.7,1.19,3.73,5.2,69.4,66,43608,17.9,5198,0.1,5,0.3,18.9,82,21.6,283,387,0,52,interior
EST001335,71,233,138,46,64,33,12,33,77,8.7,1.2,2.73,10.5,79.6,90,68813,0.0,7040,9.3,115,0.0,13.1,21,23.3,1235,422,541,57,interior
EST001336,2,139,33,24,66,11,32,118,183,0.0,0.35,0.1,20.5,44.0,5,100,4.0,20,11.1,1055,59.0,19.4,71,13.9,215,298,469,32,costa
EST001337,40,115,44,35,50,25,64,98,157,4.2,0.84,1.55,4.6,64.9,27,25653,3.9,5935,12.3,234,12.3,20.5,57,13.4,696,366,122,32,interior
EST001338,30,148,56,38,76,16,34,79,132,0.0,0.36,2.34,7.6,54.2,16,12929,8.9,1120,5.9,203,6.5,19.4,53,23.1,581,588,327,35,costa
EST001339,48,218,88,62,109,33,5,42,104,33.7,1.0,3.7,11.9,74.6,76,100,20.7,3724,0.1,5,4.1,19.9,59,22.1,578,391,0,70,interior
EST001340,53,175,114,57,114,36,13,37,62,42.3,1.13,2.43,17.5,83.3,43,38493,21.6,4367,0.1,382,18.0,17.9,50,15.9,199,389,400,67,interior
EST001341,34,144,56,46,38,29,53,74,134,4.9,0.1,0.1,0.5,74.1,64,5161,5.6,8979,6.1,46,34.6,22.2,47,20.1,483,449,694,7,interior
EST001342,3,23,13,3,40,6,35,103,144,2.3,0.1,0.51,24.9,44.8,20,100,9.7,2579,8.6,526,33.4,16.4,82,10.8,120,343,0,10,costa
EST001343,48,207,68,35,86,37,41,26,82,33.1,1.25,4.07,5.0,71.4,45,42756,20.8,1980,1.2,437,10.9,13.5,67,10.8,638,350,0,41,costa
EST001344,2,10,48,14,10,2,13,112,192,0.0,0.72,1.55,14.0,44.6,54,735,3.7,2612,13.3,946,53.6,15.7,53,5.6,461,450,445,19,interior
EST001345,29,207,78,47,96,39,24,52,67,47.6,1.22,5.5,7.5,81.1,34,27407,21.2,1518,0.1,199,12.0,21.4,52,10.3,656,466,0,77,interior
EST001346,66,238,140,44,128,30,6,18,72,5.3,1.63,0.52,5.2,61.6,100,39818,14.4,6663,9.7,631,1.4,17.1,59,26.1,887,452,479,73,interior
EST001347,6,10,3,29,27,2,34,99,165,0.0,0.1,0.1,18.8,38.9,1,100,0.0,20,13.3,758,60.0,13.4,47,10.4,266,422,440,0,costa
EST001348,10,129,51,27,56,13,33,64,145,2.9,0.83,2.5,2.7,68.4,84,11046,16.1,6860,0.1,149,21.9,16.0,78,18.4,619,497,52,31,interior
EST001349,3,10,3,17,36,8,14,89,145,0.0,0.1,0.1,23.6,37.0,11,100,0.0,20,17.6,975,66.9,17.8,55,10.6,436,340,237,49,interior
EST001350,37,168,55,33,63,16,76,82,164,10.2,0.32,1.47,0.5,63.6,40,549,10.7,5040,0.1,165,23.4,26.4,50,19.2,582,535,372,17,interior
EST001351,39,207,90,35,113,38,29,24,59,44.8,1.11,2.6,13.4,76.1,28,11352,35.0,4487,0.1,287,20.1,17.5,69,16.2,517,456,2,49,costa
EST001352,56,110,77,35,112,13,47,72,148,5.2,0.73,0.64,4.8,60.6,78,11326,6.4,5178,2.8,828,0.0,15.6,71,20.9,848,486,442,43,costa
EST001353,48,219,126,40,70,26,5,23,102,1.8,1.77,1.95,0.5,72.6,100,49854,10.9,6512,11.2,35,4.1,16.0,41,17.7,877,456,1044,35,interior
EST001354,68,125,100,52,88,36,5,25,79,35.4,1.03,3.68,17.0,66.1,89,37109,19.2,5469,0.1,694,11.5,13.4,84,14.5,215,383,0,51,interior
EST001355,100,190,86,28,79,32,29,9,84,3.3,1.18,2.69,10.5,80.5,66,68107,18.8,11612,8.3,181,0.0,16.3,47,23.2,984,309,580,44,interior
EST001356,2,140,3,14,67,14,40,73,139,0.0,0.35,0.33,13.2,51.8,0,100,7.7,2452,5.3,896,19.9,16.4,71,3.8,160,310,393,28,costa
EST001357,54,128,56,27,46,18,64,51,162,14.7,0.72,1.0,12.5,69.6,53,29695,13.6,1608,6.2,242,29.0,22.8,59,22.3,503,458,612,29,interior
EST001358,65,154,102,31,73,24,5,24,82,6.8,0.97,2.57,0.5,90.0,100,60790,19.2,5351,12.3,48,0.7,15.8,29,26.5,1033,479,687,57,interior
EST001359,53,209,133,49,98,24,11,51,103,11.3,1.89,1.18,1.7,75.9,100,58726,12.8,7007,24.1,5,0.0,14.0,23,23.8,1062,612,1066,56,costa
EST001360,48,233,59,51,118,37,8,31,155,51.2,1.5,2.32,1.3,78.6,62,20301,11.1,5594,0.1,380,0.0,19.9,67,13.4,143,400,0,65,interior
EST001361,61,201,96,48,146,24,20,48,110,12.4,1.38,2.77,11.8,83.4,100,47030,22.1,12000,5.3,724,12.5,11.8,25,21.6,842,378,197,28,costa
EST001362,2,78,3,4,34,6,26,100,193,4.5,0.53,0.1,10.3,39.1,0,3575,0.0,3193,13.5,624,42.8,16.6,62,10.4,202,328,327,29,costa
EST001363,24,95,56,40,100,8,66,84,78,2.4,0.17,0.83,0.5,59.6,50,22434,0.0,2003,11.0,5,41.6,23.4,73,14.6,355,404,439,61,interior
EST001364,45,83,57,37,88,14,80,60,158,8.3,0.76,1.21,0.5,62.3,54,25770,6.4,4555,21.0,81,35.1,16.9,66,14.8,752,452,298,32,costa
EST001365,82,135,135,37,85,31,29,31,97,17.2,0.82,2.32,1.7,72.7,100,44766,21.6,6132,13.3,5,6.6,20.7,45,18.7,757,513,873,87,interior
EST001366,46,201,124,38,128,25,5,43,76,27.7,1.09,3.35,1.5,67.0,83,30154,24.1,6493,0.1,238,19.2,21.1,74,19.0,479,204,0,70,costa
EST001367,38,130,57,26,78,11,74,47,117,6.8,0.44,1.66,6.6,86.3,59,41423,17.4,6864,5.5,439,0.0,20.5,54,19.9,895,410,435,14,costa
EST001368,69,189,180,59,111,24,10,47,152,30.1,1.33,3.04,9.3,69.0,69,18458,14.0,1415,0.1,202,1.9,22.2,70,10.8,391,392,0,79,costa
EST001369,81,182,98,51,152,34,22,36,132,0.0,1.94,3.27,0.5,69.7,100,53015,7.9,7288,19.6,5,8.0,16.8,20,27.1,976,587,658,49,costa
EST001370,28,140,47,35,76,16,50,76,121,5.7,0.19,1.79,3.3,59.9,44,10745,5.4,5910,8.9,1000,24.8,22.6,62,14.7,703,574,315,46,costa
EST001371,63,205,132,50,137,19,29,33,76,4.8,1.45,2.47,0.5,71.1,100,56774,10.4,7303,3.8,135,4.6,21.5,25,28.5,853,336,302,46,costa
EST001372,46,147,82,30,109,15,67,89,159,0.0,0.66,2.3,0.5,56.3,76,23977,12.3,4067,14.0,52,27.3,19.9,75,16.0,608,503,760,53,interior
EST001373,61,228,108,53,128,29,13,51,114,37.6,1.16,2.42,7.5,74.3,100,10040,17.4,6383,0.1,10,0.0,16.8,47,16.7,568,498,253,59,costa
EST001374,38,106,67,34,50,30,52,53,88,4.2,1.01,2.69,0.5,78.0,60,33186,12.2,4595,15.1,458,12.4,15.4,72,29.2,931,539,127,64,interior
EST001375,50,216,112,41,60,37,15,28,85,11.8,1.28,2.67,0.5,90.0,100,48040,12.4,8084,8.3,5,0.0,18.3,36,19.0,1192,346,930,78,costa
EST001376,41,129,105,48,136,24,5,34,47,38.0,1.28,3.63,5.2,71.0,91,34357,11.2,10704,2.8,520,4.9,17.3,67,21.1,400,438,27,76,interior
EST001377,78,279,137,25,28,23,13,51,86,11.4,1.38,2.78,6.8,71.0,100,35688,0.0,9722,8.1,5,2.7,15.6,30,21.1,830,424,615,24,costa
EST001378,2,48,3,7,48,2,5,101,190,9.6,0.1,0.1,19.8,53.4,0,100,0.0,20,8.3,648,57.4,11.5,67,6.6,407,470,539,12,costa
EST001379,12,69,3,14,38,16,28,81,190,12.2,0.49,0.75,16.4,39.2,0,100,0.0,20,20.1,886,33.0,14.4,45,8.9,488,248,290,29,costa
EST001380,64,195,71,38,122,21,20,24,81,4.8,1.44,1.83,0.5,70.2,81,27784,13.0,10198,10.1,91,10.7,20.3,56,22.1,710,345,440,39,costa
EST001381,66,260,104,39,56,24,5,27,123,5.3,1.44,2.61,13.3,81.4,100,52864,17.2,7433,8.5,5,13.7,17.3,31,24.3,995,502,908,70,interior
EST001382,51,194,99,66,102,24,11,42,109,20.5,1.22,4.51,6.6,64.8,100,20532,13.2,20,4.8,204,11.5,22.1,74,11.9,391,426,82,53,costa
EST001383,70,194,125,43,140,23,11,12,86,16.0,0.98,3.16,0.5,59.0,100,33616,18.1,8370,9.6,107,3.5,20.1,20,16.1,924,403,1087,48,interior
EST001384,19,86,3,25,28,6,33,97,218,8.4,0.13,0.1,16.8,41.7,36,100,4.2,3892,22.3,440,43.7,20.3,57,11.9,120,527,197,67,interior
EST001385,12,10,3,14,10,11,37,91,144,0.0,0.1,2.41,17.6,36.1,18,100,6.9,905,16.4,613,29.2,17.1,81,9.8,438,332,70,48,costa
EST001386,76,197,128,53,110,41,5,33,71,13.2,1.01,0.95,6.7,70.4,100,37559,15.8,6438,6.6,223,0.0,16.4,52,18.6,913,331,553,40,costa
EST001387,39,171,78,53,128,36,23,50,74,33.5,1.07,4.08,3.3,84.6,18,23552,17.3,6266,3.5,5,29.0,20.4,67,13.6,602,553,0,48,costa
EST001388,46,131,80,46,113,30,5,38,103,37.9,0.77,3.92,10.4,78.5,49,19658,24.1,3649,0.1,67,5.1,21.1,49,13.8,614,415,169,31,costa
EST001389,53,103,65,35,39,21,55,44,187,5.2,0.92,2.13,6.1,64.2,47,16675,9.5,6471,7.3,255,45.2,17.7,84,19.2,729,399,671,41,interior
EST001390,45,150,84,45,129,26,28,47,118,36.0,0.98,2.58,7.4,57.0,74,29158,22.5,3018,0.1,99,10.6,24.5,75,12.6,756,494,0,97,costa
EST001391,68,232,48,50,156,35,5,40,134,32.2,0.71,2.6,13.0,57.6,44,34135,20.9,5536,1.9,88,33.2,17.2,58,19.4,599,306,0,77,interior
EST001392,40,120,74,26,73,29,71,76,108,4.9,0.61,1.32,5.4,62.2,64,35129,14.9,1111,1.8,5,24.7,25.9,51,16.3,634,551,312,41,costa
EST001393,77,252,126,59,103,24,32,24,120,6.2,1.12,2.35,3.0,71.4,100,50618,10.1,4841,5.8,5,12.0,18.3,32,25.4,903,467,842,48,interior
EST001394,29,10,4,8,68,16,7,99,146,6.7,0.48,0.23,13.0,35.0,39,940,7.2,20,15.0,773,49.1,15.9,77,10.4,323,422,248,17,costa
EST001395,50,240,121,51,110,26,5,47,97,1.9,0.97,1.67,4.2,65.2,91,50353,13.1,7600,9.9,175,0.0,13.1,26,24.1,974,464,505,40,costa
EST001396,47,100,86,38,99,24,91,92,120,4.7,0.41,0.27,1.1,64.6,67,14659,0.8,10704,6.5,561,12.9,17.6,39,25.1,1093,435,0,2,interior
EST001397,53,208,89,48,129,40,21,28,89,29.1,0.87,2.94,3.4,73.7,67,53471,21.9,6719,1.6,85,12.1,16.6,63,21.9,460,484,0,35,interior
EST001398,39,151,91,46,136,28,12,28,67,54.3,1.15,4.06,0.5,77.9,74,7082,13.7,4810,7.5,720,23.7,23.3,81,14.7,616,336,0,53,costa
EST001399,79,163,62,40,119,30,22,13,93,0.0,1.82,3.76,0.5,70.9,86,50187,20.8,8198,1.4,5,0.0,15.0,55,28.9,1051,462,568,51,interior
EST001400,53,196,82,44,107,41,5,36,83,0.0,1.79,1.38,0.5,86.5,100,52027,16.1,4910,1.9,262,30.6,15.1,33,23.2,753,534,686,69,costa
EST001401,77,267,95,52,117,15,5,18,102,0.0,1.83,2.16,1.6,85.6,99,54310,9.1,7170,11.6,116,7.4,15.0,33,20.4,1168,296,271,49,costa
EST001402,2,24,17,7,13,5,21,107,168,0.7,0.22,0.1,13.4,42.2,0,100,0.0,20,7.1,1169,28.0,16.4,47,3.8,297,407,0,12,costa
EST001403,52,136,80,44,36,10,61,94,105,16.1,0.63,1.74,0.5,60.2,16,28040,13.4,7090,2.8,5,16.3,19.5,78,20.8,543,518,0,30,costa
EST001404,27,143,11,40,65,14,73,69,150,4.2,1.06,2.37,6.1,64.9,52,37491,6.8,2635,12.2,644,25.0,20.2,46,18.3,654,495,294,47,interior
EST001405,2,83,23,5,71,11,5,108,145,0.0,0.11,1.04,23.7,35.0,38,5289,1.0,214,9.4,1415,45.6,15.6,74,9.9,434,263,252,25,costa
EST001406,42,102,74,57,93,29,5,18,63,44.2,1.12,1.32,9.6,74.8,72,33194,24.3,3439,5.4,17,8.3,13.3,67,18.9,650,368,0,58,interior
EST001407,81,193,109,61,103,26,5,41,112,3.5,1.78,2.55,2.1,77.4,95,71540,12.1,5581,8.7,5,22.1,22.6,48,25.6,867,534,468,60,costa
EST001408,63,218,158,46,71,23,21,35,47,0.0,1.47,3.01,9.4,70.9,100,54477,15.1,5082,14.1,5,0.0,18.9,40,18.6,1064,264,996,35,costa
EST001409,52,254,107,52,107,40,33,29,35,30.7,1.25,4.27,11.8,74.0,62,28750,22.8,6050,4.4,223,8.2,20.8,41,12.4,660,407,63,39,costa
EST001410,2,70,3,3,44,3,6,100,206,1.0,0.1,0.1,17.4,35.0,0,17686,9.0,514,19.2,1383,38.3,12.4,43,9.7,120,203,84,32,costa
EST001411,25,10,16,18,32,2,12,75,158,5.7,0.1,0.3,9.5,41.4,0,100,0.0,20,7.8,1364,53.3,12.4,67,8.0,242,452,469,30,costa
EST001412,4,25,29,7,10,2,21,80,187,0.0,0.33,0.98,23.8,35.0,6,100,0.8,20,18.9,527,70.0,7.6,56,2.6,120,320,96,23,costa
EST001413,29,127,48,20,33,20,64,86,154,0.0,0.51,0.92,3.5,51.2,81,17371,7.1,4437,17.0,583,0.0,26.2,73,15.8,736,450,169,47,interior
EST001414,21,146,46,49,59,5,44,82,165,2.4,0.84,1.73,10.0,73.6,61,1662,11.6,5135,2.7,258,34.7,19.6,89,15.8,578,470,81,35,costa
EST001415,23,81,3,31,43,14,5,85,222,0.0,0.1,2.45,14.7,54.0,0,100,0.5,682,14.4,350,37.7,13.5,66,8.8,451,371,442,43,costa
EST001416,4,10,3,13,51,2,24,92,139,0.0,0.1,0.1,23.0,35.0,0,100,3.3,20,5.2,1124,40.7,16.3,69,15.0,337,260,471,31,interior
EST001417,36,97,23,33,124,20,52,55,117,11.9,0.3,0.1,16.0,62.4,41,11608,15.0,5406,16.7,579,14.1,21.1,61,10.8,775,462,403,35,interior
EST001418,2,69,3,13,32,9,5,112,119,3.3,0.62,0.1,17.8,46.7,0,100,2.5,20,5.8,1151,54.8,17.4,81,9.9,402,222,43,64,costa
EST001419,74,219,95,66,88,24,20,38,50,2.6,1.01,3.0,3.5,75.0,100,41661,23.4,8882,6.4,387,10.2,13.1,30,18.0,948,337,779,68,costa
EST001420,2,32,6,18,57,16,25,116,232,6.2,0.36,0.1,26.6,35.0,13,100,9.7,108,13.2,865,42.8,11.8,52,10.5,376,301,310,7,interior
EST001421,52,149,51,53,123,39,5,51,91,37.2,1.28,4.04,12.5,82.6,100,30457,33.0,7822,0.1,5,36.0,22.1,84,12.5,277,491,0,43,interior
EST001422,18,170,88,34,75,28,57,51,123,7.4,0.71,1.41,17.1,62.2,62,14130,18.0,4115,9.9,169,32.8,27.4,46,11.3,744,424,289,7,interior
EST001423,14,10,3,12,10,2,21,107,164,7.1,0.19,0.8,23.4,43.6,0,100,6.1,771,9.2,876,52.3,16.2,44,10.6,503,531,379,30,costa
EST001424,86,99,86,42,124,28,14,57,76,2.3,0.92,4.05,0.8,63.9,91,46866,16.1,8820,2.2,5,8.7,18.0,20,13.1,1053,343,211,27,costa
EST001425,41,172,98,50,116,27,8,67,62,21.3,1.61,2.49,4.5,66.5,18,30760,16.7,4879,0.3,289,6.4,19.9,67,10.4,610,588,0,77,interior
EST001426,40,255,42,39,111,27,5,31,138,45.6,0.91,4.45,6.1,72.5,58,20803,21.6,2975,0.1,206,0.0,22.8,68,12.0,507,358,0,36,interior
EST001427,44,72,66,19,66,24,43,103,183,13.9,0.5,0.1,4.7,80.0,49,13905,14.1,3560,0.1,196,26.3,22.7,51,14.6,695,432,0,43,interior
EST001428,67,291,137,54,98,28,19,18,53,0.4,1.11,2.64,0.5,68.1,93,42046,22.4,12000,12.4,18,0.0,17.6,34,19.8,899,378,1110,64,costa
EST001429,9,26,48,15,38,5,19,102,178,0.0,0.25,0.34,34.7,35.2,0,215,0.0,20,19.1,327,63.4,12.1,56,4.8,402,450,294,27,interior
EST001430,2,97,16,10,48,15,5,103,141,6.3,0.27,0.1,17.7,43.7,14,100,0.0,1779,6.4,824,65.1,16.0,61,13.2,224,439,299,12,interior
