id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG000666,2711,2795,1723,1.04,2819,23.4,21.8,14.8,11.7,0.0,4.1,8.6,8.7,6847,15577,11654,436,29.8,3,2,0,20,1,5,39.0,171665,alquiler,superior,ocupado
HOG000667,3135,2809,1865,0.9,2822,31.9,27.8,14.6,6.7,6.2,11.6,5.5,0.0,13535,15098,11549,767,14.5,3,1,0,20,3,4,15.6,-30000,propiedad,medio,ocupado
HOG000668,2237,2874,2257,0.96,2148,40.6,19.7,17.9,13.7,5.9,2.9,8.1,1.5,5095,5686,5233,799,45.0,3,2,0,22,1,0,15.3,124949,propiedad,medio,ocupado
HOG000669,5813,4469,0,0.59,3430,28.5,8.9,8.5,14.8,22.4,10.1,4.2,43.5,108191,11987,1020,265,13.2,3,3,1,63,3,7,9.1,470504,propiedad,superior,ocupado
HOG000670,6234,3563,0,1.06,6608,38.9,23.0,21.3,10.1,12.6,7.2,8.7,0.0,17606,29114,11601,648,43.6,4,2,2,20,4,3,13.6,163669,alquiler,basico,ocupado
HOG000671,3342,1734,808,1.18,3944,29.3,27.1,17.7,11.1,0.4,9.9,9.9,4.1,25395,14465,11959,712,28.1,4,2,1,20,4,2,3.7,-11098,alquiler,basico,parado
HOG000672,2364,2352,2401,0.92,2175,45.2,27.7,12.4,9.4,11.5,5.4,7.3,0.3,0,7221,1824,934,19.0,2,0,0,39,3,4,9.4,41550,hipoteca,superior,ocupado
HOG000673,700,656,1469,1.05,735,57.6,25.0,10.1,10.4,0.0,3.2,5.5,0.0,0,16495,12519,1015,45.5,3,1,0,56,0,0,7.7,-30000,alquiler,medio,parado
HOG000674,7506,4179,0,0.5,3753,11.5,18.2,7.2,16.5,23.5,7.8,10.5,45.4,87152,5441,1611,56,12.5,1,2,0,66,5,6,0.8,320100,hipoteca,medio,ocupado
HOG000675,3857,4651,0,1.05,4050,56.9,32.0,16.4,12.3,9.2,4.5,6.5,15.3,14783,27385,14468,1185,38.9,5,1,1,30,2,2,3.6,154581,propiedad,medio,ocupado
HOG000676,4767,2052,774,1.09,5196,33.9,22.1,12.5,3.6,7.6,9.5,9.0,22.5,2352,24861,5720,749,42.8,4,1,1,20,2,6,7.5,75706,alquiler,medio,parado
HOG000677,7613,4022,0,0.5,3806,9.6,15.5,4.3,11.5,24.0,4.7,12.4,38.4,87517,0,6038,0,17.4,3,3,1,49,3,9,26.8,489434,propiedad,medio,ocupado
HOG000678,700,1241,1925,0.88,616,45.4,30.0,13.4,14.7,4.8,5.1,5.5,0.0,17177,21981,11002,709,65.8,4,1,0,38,0,0,21.9,197308,alquiler,basico,ocupado
HOG000679,749,1225,1645,1.03,771,57.7,42.4,8.4,14.3,0.0,5.4,7.4,0.0,0,35261,886,532,36.8,4,1,0,59,1,3,9.7,-13778,alquiler,medio,ocupado
HOG000680,5843,2178,0,0.93,5434,51.6,25.1,13.0,13.0,6.6,6.6,8.0,0.0,0,38974,9552,795,33.9,5,3,1,20,4,3,23.9,32554,hipoteca,basico,parado
HOG000681,4552,1006,2148,1.0,4552,34.7,19.9,10.1,14.0,7.3,2.1,11.7,21.1,27318,6555,6754,925,3.3,4,1,0,20,2,4,18.6,158887,hipoteca,medio,ocupado
HOG000682,2029,500,1358,1.06,2151,65.8,39.4,5.8,8.3,10.2,3.5,7.3,0.0,31759,19186,10365,791,59.4,2,0,0,39,0,2,9.8,-30000,alquiler,medio,inactivo
HOG000683,700,1890,992,1.05,735,52.0,39.5,5.6,18.9,0.0,13.1,5.8,0.0,0,30372,4137,672,35.3,3,0,1,31,0,0,0.0,-30000,hipoteca,basico,inactivo
HOG000684,1080,501,383,1.3,1404,67.6,25.3,14.1,12.1,10.2,5.9,7.6,15.5,0,19836,7706,586,27.3,2,1,1,66,0,4,12.9,-30000,alquiler,superior,parado
HOG000685,7219,3282,0,0.41,2960,22.4,12.8,3.0,9.4,14.0,5.3,12.2,55.0,110313,16644,5416,288,0.0,3,1,1,70,4,3,11.2,244397,hipoteca,medio,ocupado
HOG000686,700,500,1339,0.95,665,67.7,21.1,12.7,15.3,6.4,9.7,5.8,0.0,16364,21703,10382,632,43.7,4,0,0,39,2,0,13.3,-30000,propiedad,basico,ocupado
HOG000687,930,2177,0,0.9,837,70.0,22.6,8.8,11.5,5.9,11.6,9.5,0.0,0,20054,12500,889,31.2,2,1,0,68,1,1,3.1,62891,alquiler,medio,ocupado
HOG000688,3173,2238,266,0.85,2697,46.1,19.8,15.7,22.8,9.7,6.9,6.7,0.0,11772,21458,6109,739,65.4,4,1,1,20,0,10,0.0,103932,propiedad,medio,ocupado
HOG000689,4650,2163,214,1.2,5580,37.5,33.9,13.4,10.4,9.2,6.4,12.4,4.8,26943,25659,13535,577,38.3,3,1,1,21,2,7,20.0,80210,propiedad,medio,parado
HOG000690,1869,500,230,1.3,2430,34.0,36.9,6.3,10.9,5.6,3.0,13.4,0.0,0,24711,9660,1042,54.4,3,2,0,48,2,0,9.3,26093,alquiler,basico,ocupado
HOG000691,7285,3736,0,0.59,4298,12.6,12.5,3.0,14.2,17.0,12.8,10.4,53.3,79083,12478,1326,244,8.7,1,3,0,71,4,8,18.0,405244,hipoteca,superior,ocupado
HOG000692,3631,769,959,1.23,4466,34.0,20.7,13.8,13.1,12.4,3.8,10.4,13.2,21040,19934,13074,945,46.7,5,3,3,20,4,4,4.8,320110,hipoteca,medio,parado
HOG000693,8152,5240,0,0.54,4402,8.0,11.6,6.9,8.5,20.3,11.6,6.1,51.1,58525,0,11013,315,0.0,2,2,3,69,4,9,22.9,419943,alquiler,medio,ocupado
HOG000694,3871,2034,0,0.97,3755,43.5,32.1,26.5,13.1,9.4,4.1,7.0,0.0,16138,30727,8920,418,53.5,6,2,0,20,1,5,21.0,25396,propiedad,superior,ocupado
HOG000695,4364,1586,1355,0.77,3360,23.5,21.4,3.0,11.3,12.8,7.4,6.7,8.3,16375,14257,12740,178,31.4,4,3,0,20,3,5,9.5,109231,propiedad,superior,ocupado
HOG000696,4035,1113,64,0.77,3107,28.9,21.7,12.5,17.8,4.8,13.7,5.6,17.3,18195,16988,9086,1287,40.9,4,2,0,20,2,3,0.0,69185,hipoteca,basico,ocupado
HOG000697,4843,2845,652,0.92,4456,29.9,34.4,14.5,13.3,9.8,14.0,7.9,0.0,55283,30258,9591,722,62.0,5,2,3,20,3,1,0.0,228100,hipoteca,medio,ocupado
HOG000698,5747,4562,0,0.74,4253,8.0,16.1,3.0,7.6,26.1,15.7,10.8,39.6,80907,20167,2924,97,1.9,2,1,0,80,3,9,21.1,248889,propiedad,basico,inactivo
HOG000699,8617,3220,0,0.56,4826,20.0,8.0,3.0,18.2,19.2,10.3,6.8,48.5,67969,9218,0,0,19.6,1,2,1,74,6,6,23.2,321572,propiedad,basico,ocupado
HOG000700,3743,2208,2376,1.05,3930,38.5,25.1,19.0,9.1,1.9,3.8,10.4,0.0,25226,10132,7872,535,10.1,4,2,2,31,0,3,8.0,127678,propiedad,basico,inactivo
HOG000701,4635,2260,278,0.92,4264,28.0,32.0,20.3,9.4,7.3,4.6,6.2,4.7,21978,20046,8503,615,67.8,6,2,1,20,3,2,8.1,57977,propiedad,medio,ocupado
HOG000702,3959,2414,120,0.92,3642,50.0,30.0,16.2,17.2,2.3,1.6,15.5,6.6,18160,21340,9622,1431,54.9,4,1,0,27,3,5,1.4,664,hipoteca,medio,ocupado
HOG000703,7530,5187,0,0.47,3539,18.7,17.0,14.3,7.4,21.3,6.4,14.9,40.5,83081,14242,1098,585,0.0,4,3,2,73,5,8,18.6,451537,propiedad,superior,ocupado
HOG000704,3561,2367,0,1.1,3917,46.4,24.3,19.3,13.6,6.0,5.8,3.7,11.2,32652,29190,12920,354,53.9,4,2,3,25,3,4,17.6,337826,hipoteca,basico,jubilado
HOG000705,3880,2742,587,0.83,3220,33.1,26.6,13.9,8.9,7.9,10.4,10.2,0.0,7717,25302,9860,1151,48.6,3,2,1,20,5,5,15.6,167974,alquiler,medio,ocupado
HOG000706,3564,1647,2318,0.74,2637,30.7,19.5,18.2,10.6,0.0,8.2,6.5,14.6,22955,17560,4590,1343,37.7,2,1,0,24,3,6,18.4,18974,propiedad,basico,parado
HOG000707,3013,1151,496,0.95,2862,35.8,27.1,9.6,7.2,5.8,8.8,5.0,7.7,21365,17024,4227,399,37.9,3,3,0,23,4,2,0.0,144247,propiedad,superior,ocupado
HOG000708,4263,1710,245,0.99,4220,30.3,26.2,8.3,15.1,9.2,6.7,7.1,5.6,20057,18303,18172,655,27.4,5,3,2,20,3,6,0.0,123303,hipoteca,superior,ocupado
HOG000709,3148,3568,2552,1.05,3305,34.9,26.2,19.9,17.6,9.6,4.2,1.2,23.5,18630,5680,6350,506,42.9,5,2,1,22,0,3,2.3,55571,alquiler,basico,ocupado
HOG000710,2348,1864,2504,1.02,2395,42.7,21.4,19.9,13.0,13.7,10.0,5.2,11.3,13407,0,10440,332,32.3,2,2,2,21,3,4,15.6,207586,alquiler,medio,jubilado
HOG000711,5108,3929,0,0.36,1839,8.0,9.8,4.5,16.7,26.5,14.0,11.7,35.5,85384,10841,1575,0,1.2,2,1,0,77,3,9,17.4,352716,alquiler,superior,ocupado
HOG000712,700,534,1255,1.05,735,50.4,31.2,12.6,12.9,10.1,6.0,3.5,0.0,3049,18564,10384,465,40.8,3,0,0,40,0,0,0.0,38984,alquiler,basico,parado
HOG000713,5439,2218,397,0.96,5221,53.8,32.7,19.0,18.1,8.8,12.6,9.6,2.5,20854,22692,12877,268,55.1,5,3,0,20,1,3,15.0,130651,propiedad,basico,ocupado
HOG000714,4136,1410,1151,0.8,3309,37.9,25.1,15.6,7.9,11.9,5.8,7.9,8.2,622,22912,1784,122,22.2,5,2,1,42,2,5,12.3,154185,propiedad,basico,ocupado
HOG000715,3923,3767,202,1.09,4276,31.2,23.8,17.8,16.4,5.0,7.2,10.6,5.3,11242,26038,9875,892,46.4,4,2,0,20,3,3,13.1,57411,alquiler,medio,ocupado
HOG000716,700,500,388,1.22,854,42.4,36.6,14.3,15.8,5.6,9.2,3.8,0.0,0,29923,3839,696,34.0,2,1,1,32,2,0,10.1,97825,alquiler,superior,inactivo
HOG000717,5332,2309,0,0.89,4745,45.9,20.4,11.2,15.5,7.0,11.0,6.4,11.1,39228,18897,8799,1026,39.0,5,2,1,20,4,1,14.2,71454,alquiler,basico,parado
HOG000718,7120,3964,0,0.78,5554,8.0,8.0,3.0,5.9,21.0,12.8,8.3,51.5,95414,830,3310,327,25.4,1,2,0,50,4,7,5.0,327272,propiedad,superior,ocupado
HOG000719,4037,1388,94,1.0,4037,22.1,19.7,19.4,9.9,3.3,10.9,5.3,16.3,0,25408,10886,927,45.4,5,1,2,20,2,4,0.0,178821,hipoteca,medio,ocupado
HOG000720,4574,1493,2760,0.95,4345,44.8,21.0,10.2,16.1,2.9,4.9,8.1,11.4,0,16589,7443,596,38.6,6,2,0,20,0,6,8.9,-17110,propiedad,medio,inactivo
HOG000721,2682,2037,505,1.3,3487,31.2,29.7,9.2,8.5,12.4,7.6,2.9,14.5,10110,39239,11639,1088,51.6,6,3,0,20,3,4,0.0,78800,hipoteca,medio,ocupado
HOG000722,7063,4976,0,0.48,3390,16.3,9.2,5.3,15.5,17.0,6.8,12.3,55.0,102292,19708,5914,211,11.6,3,2,0,65,6,7,15.3,366672,propiedad,basico,ocupado
HOG000723,2125,500,1370,1.07,2274,55.8,31.4,9.9,6.6,1.1,6.3,9.8,9.5,0,17212,7023,676,13.5,4,0,0,41,1,2,0.0,52951,propiedad,medio,ocupado
HOG000724,5049,4703,0,0.62,3130,23.7,13.5,3.0,11.0,12.8,1.5,7.9,29.4,70111,7230,0,316,1.6,2,3,0,83,4,4,38.9,325419,hipoteca,superior,ocupado
HOG000725,700,500,430,1.24,868,60.1,18.8,5.9,7.4,0.6,4.6,6.7,0.0,0,2697,6616,94,53.0,3,1,0,71,1,0,15.2,-30000,alquiler,basico,ocupado
HOG000726,2382,3262,885,0.89,2120,39.5,10.8,23.9,10.3,3.6,0.0,9.8,0.0,26162,20283,6403,541,56.1,3,2,0,20,0,7,0.0,-8141,propiedad,medio,jubilado
HOG000727,3873,1367,1627,1.06,4105,37.0,34.6,12.1,12.4,5.9,7.5,7.4,13.2,14973,14557,7282,191,36.2,2,2,1,31,2,3,0.3,64226,hipoteca,medio,ocupado
HOG000728,5031,2475,0,0.97,4880,20.8,14.0,15.7,18.3,15.7,8.0,5.8,22.0,37721,26012,7473,1438,52.3,2,2,1,20,4,8,5.5,132134,hipoteca,basico,ocupado
HOG000729,5512,3054,0,1.07,5898,46.8,18.6,17.7,14.1,8.8,7.6,8.0,4.4,12432,31703,3748,577,54.4,6,1,0,20,1,3,0.2,83678,hipoteca,medio,jubilado
HOG000730,700,1172,920,1.0,700,58.2,37.1,13.6,17.7,0.0,6.0,3.9,1.2,0,10260,13735,1149,45.3,5,2,0,53,2,1,8.3,7454,alquiler,medio,jubilado
HOG000731,2470,2930,2019,0.91,2248,22.3,26.4,21.9,3.6,8.2,11.9,14.1,5.5,0,12768,3899,325,14.5,3,2,1,30,1,4,8.4,-8889,propiedad,superior,ocupado
HOG000732,2613,500,173,0.83,2169,70.0,30.5,5.9,15.2,0.3,0.0,3.4,0.0,0,6163,10635,0,44.2,4,2,0,34,1,2,0.0,119774,propiedad,medio,ocupado
HOG000733,6399,1678,260,1.13,7231,31.5,23.3,19.1,11.1,14.7,12.3,7.5,0.0,13561,43102,17055,949,64.0,3,2,1,20,3,5,0.0,38036,hipoteca,medio,ocupado
HOG000734,7341,4816,0,0.4,2936,14.0,16.0,3.0,11.8,18.9,9.5,14.3,55.0,61252,8241,2322,315,3.0,1,1,1,58,4,4,13.7,337267,hipoteca,superior,ocupado
HOG000735,2196,3652,2723,1.08,2372,42.2,28.3,16.0,8.8,5.8,0.0,9.6,0.0,0,43742,3874,513,37.2,2,1,1,40,2,3,13.9,160078,propiedad,medio,ocupado
HOG000736,953,500,1534,1.14,1086,61.0,33.3,5.9,13.1,2.5,1.8,10.3,16.6,0,4890,9621,650,44.9,4,1,0,48,0,1,7.7,1925,propiedad,basico,ocupado
HOG000737,2694,794,845,1.1,2963,62.3,28.5,15.8,16.3,5.5,4.1,2.6,6.3,20080,27665,12304,505,23.9,2,0,0,28,0,1,2.2,109369,propiedad,medio,parado
HOG000738,5031,934,69,1.09,5484,28.1,21.1,14.9,9.5,11.8,9.3,7.3,12.6,22601,27042,9305,1101,55.3,3,2,0,20,1,6,8.3,-30000,hipoteca,superior,jubilado
HOG000739,3091,1356,2413,0.89,2751,58.2,29.5,23.5,15.3,7.1,11.0,6.2,7.6,0,10496,1659,1036,17.0,2,1,0,42,1,5,13.4,105505,alquiler,basico,parado
HOG000740,3116,589,1093,1.3,4051,46.6,22.3,8.9,14.3,3.1,2.6,4.5,9.7,3140,40550,7808,243,45.7,3,0,0,59,1,4,8.9,-9363,propiedad,medio,parado
HOG000741,2858,2553,0,1.24,3544,40.7,33.4,19.4,8.4,11.7,8.4,6.2,1.7,29470,26312,9629,941,43.8,6,2,2,20,3,3,0.0,28114,alquiler,basico,ocupado
HOG000742,6141,4145,0,0.38,2334,27.4,16.6,3.0,15.8,19.8,10.8,15.9,48.6,71840,7288,0,460,19.3,2,2,1,79,2,10,23.1,439790,hipoteca,superior,jubilado
HOG000743,7421,5051,0,0.46,3414,8.0,10.9,3.0,4.0,21.5,14.6,8.4,35.5,98243,0,6028,232,34.0,2,3,0,72,5,10,14.8,378542,propiedad,basico,jubilado
HOG000744,3077,3819,2163,1.1,3385,51.6,31.3,10.6,9.7,6.9,5.0,9.3,3.8,0,4044,10800,1259,25.9,1,1,2,31,0,4,9.2,-30000,propiedad,medio,ocupado
HOG000745,1579,500,1381,0.85,1342,59.6,38.1,7.5,16.1,0.0,3.8,8.5,0.0,0,35763,13460,438,52.2,6,1,0,56,0,0,7.2,-30000,propiedad,basico,ocupado
HOG000746,6706,4480,552,0.81,5432,8.0,18.2,3.0,15.0,29.3,11.7,11.2,47.3,104569,0,7729,697,0.0,2,3,1,84,2,4,16.1,459889,propiedad,superior,inactivo
HOG000747,5099,2894,858,0.82,4181,35.8,24.3,16.1,9.3,7.7,5.2,8.6,0.0,10958,24587,8368,563,43.4,3,1,1,20,3,5,3.8,-30000,hipoteca,basico,ocupado
HOG000748,1072,500,1793,1.3,1394,59.6,35.4,3.0,10.4,0.0,7.0,5.2,0.2,28649,13091,5888,695,41.5,1,2,0,38,0,4,0.0,-30000,hipoteca,medio,parado
HOG000749,2379,1500,2122,1.17,2783,70.0,34.8,12.5,7.9,0.0,0.2,1.1,0.0,0,27821,11654,439,48.6,4,0,1,60,2,1,0.0,29854,propiedad,medio,ocupado
HOG000750,4985,2204,248,0.85,4237,23.3,22.2,15.9,17.5,4.6,5.7,8.9,3.7,37850,29105,6952,1063,49.2,4,3,0,20,1,0,16.6,98347,hipoteca,superior,jubilado
HOG000751,4439,2302,182,1.13,5016,36.7,36.3,13.6,20.2,8.4,7.3,10.3,7.3,0,29412,12895,1057,44.4,3,1,1,20,4,4,9.8,55558,hipoteca,basico,parado
HOG000752,6636,3980,182,0.56,3716,17.1,11.3,4.9,16.7,27.4,13.8,8.0,37.4,101371,0,1975,80,5.7,1,1,2,61,3,7,3.5,401177,propiedad,medio,ocupado
HOG000753,2600,1740,1986,1.12,2912,25.6,28.3,17.7,21.3,3.2,8.9,4.2,0.0,94,26616,0,468,47.7,3,2,1,52,5,4,15.0,89643,alquiler,medio,ocupado
HOG000754,7240,4739,0,0.76,5502,17.6,16.0,3.0,11.3,24.5,6.9,8.5,37.3,84455,0,0,533,14.2,1,4,0,71,3,9,15.9,357938,hipoteca,superior,ocupado
HOG000755,2567,3347,0,1.05,2695,33.1,26.0,16.8,19.5,1.3,9.1,6.0,8.2,23725,16696,12553,920,65.1,4,2,0,20,2,2,17.9,-13746,alquiler,basico,ocupado
HOG000756,700,812,1172,0.75,525,65.5,29.3,4.5,14.3,6.4,3.8,6.0,0.0,14432,21548,10981,759,42.3,4,1,2,45,2,0,8.9,56623,alquiler,medio,ocupado
HOG000757,3398,2988,19,1.1,3738,48.0,23.5,24.2,9.7,9.4,9.0,12.5,12.0,18064,24473,9294,542,57.1,7,2,1,20,5,4,7.0,160849,propiedad,medio,ocupado
HOG000758,1761,2117,2303,1.13,1990,48.9,21.6,16.7,10.8,6.3,6.7,8.1,9.7,5110,14681,3926,939,6.2,2,2,0,20,0,4,22.7,78311,propiedad,superior,ocupado
HOG000759,3425,4654,1249,1.08,3699,33.0,22.5,10.5,12.1,10.4,8.6,12.0,16.0,31501,7150,6910,1114,19.9,3,1,0,30,3,2,10.4,86321,alquiler,superior,jubilado
HOG000760,3012,3108,750,1.24,3735,41.4,27.8,17.7,13.0,2.1,3.3,2.7,7.9,10540,17138,7334,778,50.8,6,3,1,20,3,3,0.0,90954,propiedad,medio,ocupado
HOG000761,1930,1924,1177,1.0,1930,29.8,28.5,22.7,16.1,6.3,6.5,9.4,0.7,34650,26559,6038,1502,66.8,6,2,1,20,2,2,9.9,125971,alquiler,basico,ocupado
HOG000762,1869,3092,2563,0.79,1477,37.3,25.9,17.6,16.7,9.9,10.1,12.6,0.0,902,10001,0,393,7.3,1,2,0,20,3,6,21.4,240775,hipoteca,basico,ocupado
HOG000763,3184,1835,2931,0.91,2897,36.1,25.1,8.8,8.4,12.1,7.6,3.1,8.3,38585,27115,6672,245,29.9,4,2,1,20,2,2,17.1,161509,propiedad,basico,jubilado
HOG000764,7695,5065,24,0.3,2308,19.6,18.8,3.0,12.3,22.8,9.8,10.2,44.1,52690,0,0,287,21.2,1,3,2,53,6,10,20.5,366248,hipoteca,superior,jubilado
HOG000765,1795,500,1083,1.17,2100,58.1,20.4,9.9,4.6,4.6,5.9,10.3,0.0,0,27675,16077,821,56.8,2,1,0,34,1,0,9.0,72108,propiedad,medio,parado
HOG000766,1965,1233,2261,0.77,1513,47.4,23.5,20.9,9.1,12.9,5.5,8.8,0.0,0,6485,5094,185,43.6,4,2,2,31,0,4,29.7,134662,hipoteca,superior,jubilado
HOG000767,8984,5705,0,0.48,4312,8.0,8.0,3.0,17.5,13.4,9.8,11.6,55.0,102058,0,3672,251,11.4,1,3,0,67,6,4,7.8,430178,propiedad,superior,ocupado
HOG000768,2238,3653,154,0.97,2171,42.4,30.1,11.6,5.7,9.1,8.3,7.0,0.0,0,34913,4991,1074,61.1,5,1,0,36,4,1,9.8,41800,alquiler,basico,ocupado
HOG000769,6281,5045,0,0.31,1947,18.6,22.6,3.7,7.1,14.2,8.3,11.1,40.4,63651,9801,4108,197,0.0,2,3,1,57,3,8,23.4,414587,propiedad,basico,ocupado
HOG000770,1360,1196,2332,0.77,1047,35.9,26.2,13.0,13.9,12.0,8.4,9.2,7.0,34333,30581,7950,1078,15.4,4,0,2,20,2,5,3.2,14632,hipoteca,basico,parado
HOG000771,3708,2895,671,0.96,3560,28.2,15.3,18.1,7.9,10.6,7.1,3.7,10.4,5484,10378,6767,544,49.9,3,1,0,20,0,7,13.8,149114,alquiler,basico,parado
HOG000772,2846,2469,2686,1.18,3358,46.2,26.0,19.2,5.7,2.1,9.3,9.1,0.0,5830,19834,6276,773,28.2,4,2,0,31,1,1,14.7,-12427,propiedad,medio,parado
HOG000773,7423,4566,0,0.31,2301,9.1,8.0,10.2,7.8,18.3,11.2,8.9,42.2,97844,10808,0,451,3.8,1,2,1,79,4,6,13.0,337756,hipoteca,superior,ocupado
HOG000774,3091,1080,0,1.02,3153,48.7,27.2,17.2,9.0,5.4,9.0,7.1,0.0,52366,30749,10162,582,51.2,4,3,0,20,3,4,19.2,78954,alquiler,superior,ocupado
HOG000775,1500,1666,532,1.07,1605,62.1,36.6,3.0,10.2,7.5,8.1,6.4,0.0,0,29990,5131,813,42.8,2,1,0,44,1,3,0.6,-1093,propiedad,superior,parado
HOG000776,5468,3138,356,0.91,4976,19.5,17.2,22.4,9.8,6.9,13.3,13.9,23.5,2920,23724,10025,901,35.6,5,2,1,20,4,5,0.0,1434,propiedad,superior,ocupado
HOG000777,3170,2497,0,1.19,3772,30.8,22.6,21.0,10.7,7.0,4.5,13.1,1.0,0,13640,9572,990,42.3,5,2,2,20,2,5,12.9,19177,hipoteca,superior,ocupado
HOG000778,2411,2044,3138,0.86,2073,33.4,18.2,14.3,14.0,7.9,2.3,8.7,15.4,4576,16779,6072,762,18.2,4,1,0,25,3,2,7.8,140163,alquiler,basico,jubilado
HOG000779,2714,2483,3150,0.86,2334,22.3,26.7,10.8,10.5,5.4,8.2,5.8,15.9,0,1541,7004,381,34.9,2,0,2,25,0,1,18.6,275548,hipoteca,medio,ocupado
HOG000780,6712,3766,0,0.39,2618,14.2,21.3,8.1,10.1,22.7,19.1,13.4,46.9,82310,8031,0,100,8.0,2,3,2,87,7,8,28.9,394101,alquiler,medio,ocupado
HOG000781,700,745,2020,0.93,651,66.5,32.3,4.4,14.3,5.8,8.5,8.8,0.0,24040,27099,17040,1213,33.5,2,1,0,65,0,0,0.0,72342,hipoteca,basico,ocupado
HOG000782,3220,3399,2055,0.8,2576,27.9,19.9,10.2,5.8,10.1,8.7,6.3,12.5,8933,7618,0,449,30.4,4,2,1,38,1,1,5.1,21734,propiedad,superior,ocupado
HOG000783,3792,1330,0,1.24,4702,40.0,29.6,12.8,10.5,10.9,5.7,5.9,7.4,4938,34256,9811,922,48.2,7,2,0,20,3,4,7.2,68789,hipoteca,superior,parado
HOG000784,700,918,1820,0.9,630,70.0,30.2,3.7,18.9,1.5,4.9,5.4,0.0,0,19488,9370,396,45.8,1,2,0,49,1,5,0.0,19271,alquiler,basico,parado
HOG000785,9718,4108,0,0.42,4082,8.0,15.0,3.0,11.4,20.4,2.8,7.6,54.2,90973,11222,1154,0,12.3,2,2,2,62,4,4,19.2,350292,propiedad,superior,ocupado
HOG000786,4724,2340,0,1.16,5480,51.9,30.3,10.9,7.0,2.3,9.7,8.1,18.7,0,38735,13943,383,35.7,2,2,1,20,3,2,0.7,-30000,propiedad,medio,ocupado
HOG000787,6919,4162,0,0.41,2837,15.9,20.5,3.9,8.2,22.2,16.7,5.5,47.8,74510,17992,2222,526,7.3,3,2,0,38,5,7,17.8,344568,propiedad,medio,jubilado
HOG000788,4052,1093,483,1.02,4133,37.6,15.6,21.9,10.3,5.6,7.1,9.0,6.2,21561,4336,10515,490,41.0,5,2,0,20,3,2,0.0,-10441,propiedad,medio,ocupado
HOG000789,6418,4292,0,0.3,1925,8.0,17.3,3.0,6.7,11.4,12.7,15.2,48.1,91900,12528,1583,672,0.0,3,4,0,83,3,5,23.4,256371,propiedad,superior,ocupado
HOG000790,4003,1776,334,0.97,3883,31.6,25.4,14.8,9.3,4.3,10.0,8.8,2.6,19615,27432,2805,734,43.1,5,2,0,20,5,2,7.3,-30000,hipoteca,basico,ocupado
HOG000791,7685,4647,0,0.7,5380,13.4,14.8,3.7,10.1,24.3,9.1,8.9,51.3,92312,0,0,0,11.4,1,2,0,53,5,8,27.6,403241,propiedad,superior,ocupado
HOG000792,700,614,1427,1.05,735,70.0,32.9,5.3,12.3,4.4,0.0,7.2,0.0,26179,23065,5255,736,29.0,3,1,0,20,1,4,5.9,134105,alquiler,basico,jubilado
HOG000793,6443,4423,0,0.46,2964,21.4,22.7,3.0,11.6,14.6,12.8,13.1,40.7,101604,10341,6088,110,23.7,2,4,3,90,5,9,7.6,288524,propiedad,superior,jubilado
HOG000794,2340,500,2297,0.83,1942,18.9,21.4,28.0,5.4,11.4,6.5,9.0,11.4,21977,11234,3308,580,10.9,3,0,0,28,1,4,11.6,-30000,propiedad,superior,ocupado
HOG000795,2643,765,2275,0.84,2220,29.3,19.4,19.2,10.7,11.3,7.3,8.2,13.3,9257,28193,5760,918,26.4,3,2,2,20,0,3,8.5,67862,propiedad,basico,ocupado
HOG000796,2631,3349,389,0.98,2578,29.2,26.5,19.0,14.9,4.6,8.7,2.0,4.4,5311,25629,9676,902,73.2,4,2,1,20,2,7,17.3,161396,alquiler,medio,ocupado
HOG000797,5819,5276,0,0.51,2968,16.2,9.8,3.0,14.5,20.2,7.9,7.6,33.8,94905,10848,2424,721,11.0,3,2,0,56,6,7,11.8,287941,alquiler,superior,ocupado
HOG000798,700,1351,1722,0.75,525,51.9,39.3,7.4,14.5,3.3,3.7,2.4,0.0,0,27815,14614,333,34.9,1,2,0,42,0,6,12.3,-30000,alquiler,basico,ocupado
HOG000799,4398,2345,261,0.95,4178,33.2,27.6,17.5,17.3,10.5,0.0,8.1,14.0,9841,16460,16316,1402,42.4,3,0,1,20,4,6,10.8,206025,alquiler,medio,jubilado
HOG000800,2897,4513,0,0.9,2607,55.7,18.0,21.8,11.1,13.0,0.0,7.2,17.0,23134,11067,4690,1898,49.7,5,2,2,20,3,5,0.0,190609,hipoteca,medio,jubilado
HOG000801,6020,5485,390,0.71,4274,28.4,8.6,8.5,9.7,16.2,14.8,8.7,40.0,93481,21582,0,559,10.2,3,3,0,71,2,9,4.9,481268,propiedad,superior,ocupado
HOG000802,3049,2107,1042,0.96,2927,34.6,23.5,15.8,10.5,14.4,4.0,8.9,8.0,10238,14208,11314,356,13.3,1,2,1,20,3,3,24.6,150721,propiedad,basico,ocupado
